file,label,label_id,nut_id
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05127.jpg,quality_nuts,0,513
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05128.jpg,quality_nuts,0,513
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05129.jpg,quality_nuts,0,513
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05130.jpg,quality_nuts,0,513
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01821.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01822.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01823.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01824.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01825.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01826.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01827.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01828.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01829.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01830.jpg,quality_nuts,0,183
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02261.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02262.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02263.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02264.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02265.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02266.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02267.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02268.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02269.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02270.jpg,quality_nuts,0,227
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01671.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01672.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01673.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01674.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01675.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01676.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01677.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01678.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01679.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01680.jpg,quality_nuts,0,168
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05231.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05232.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05233.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05234.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05235.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05236.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05237.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05238.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05239.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05240.jpg,quality_nuts,0,524
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02471.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02472.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02473.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02474.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02475.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02476.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02477.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02478.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02479.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02480.jpg,quality_nuts,0,248
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00131.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00132.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00133.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00134.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00135.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00136.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00137.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00138.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00139.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00140.jpg,quality_nuts,0,14
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02681.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02682.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02683.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02684.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02685.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02686.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02687.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02688.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02689.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02690.jpg,quality_nuts,0,269
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02111.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02112.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02113.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02114.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02115.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02116.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02117.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02118.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02119.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02120.jpg,quality_nuts,0,212
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00451.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00452.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00453.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00454.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00455.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00456.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00457.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00458.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00459.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00460.jpg,quality_nuts,0,46
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02121.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02122.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02123.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02124.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02125.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02126.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02127.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02128.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02129.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02130.jpg,quality_nuts,0,213
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03911.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03912.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03913.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03914.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03915.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03916.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03917.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03918.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03919.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03920.jpg,quality_nuts,0,392
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02011.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02012.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02013.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02014.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02015.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02016.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02017.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02018.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02019.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02020.jpg,quality_nuts,0,202
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02491.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02492.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02493.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02494.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02495.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02496.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02497.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02498.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02499.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02500.jpg,quality_nuts,0,250
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04101.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04102.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04103.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04104.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04105.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04106.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04107.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04108.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04109.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04110.jpg,quality_nuts,0,411
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02071.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02072.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02073.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02074.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02075.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02076.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02077.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02078.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02079.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_02080.jpg,quality_nuts,0,208
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01531.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01532.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01533.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01534.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01535.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01536.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01537.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01538.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01539.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01540.jpg,quality_nuts,0,154
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01051.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01052.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01053.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01054.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01055.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01056.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01057.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01058.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01059.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01060.jpg,quality_nuts,0,106
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00741.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00742.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00743.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00744.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00745.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00746.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00747.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00748.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00749.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00750.jpg,quality_nuts,0,75
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04561.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04562.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04563.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04564.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04565.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04566.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04567.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04568.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04569.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04570.jpg,quality_nuts,0,457
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00041.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00042.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00043.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00044.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00045.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00046.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00047.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00048.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00049.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00050.jpg,quality_nuts,0,5
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03631.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03632.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03633.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03634.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03635.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03636.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03637.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03638.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03639.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03640.jpg,quality_nuts,0,364
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03921.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03922.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03923.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03924.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03925.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03926.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03927.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03928.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03929.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_03930.jpg,quality_nuts,0,393
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00881.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00882.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00883.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00884.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00885.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00886.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00887.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00888.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00889.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00890.jpg,quality_nuts,0,89
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04881.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04882.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04883.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04884.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04885.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04886.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04887.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04888.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04889.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04890.jpg,quality_nuts,0,489
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05211.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05212.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05213.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05214.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05215.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05216.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05217.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05218.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05219.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_05220.jpg,quality_nuts,0,522
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04511.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04512.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04513.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04514.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04515.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04516.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04517.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04518.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04519.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04520.jpg,quality_nuts,0,452
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04301.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04302.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04303.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04304.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04305.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04306.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04307.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04308.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04309.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_04310.jpg,quality_nuts,0,431
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01111.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01112.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01113.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01114.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01115.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01116.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01117.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01118.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01119.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_01120.jpg,quality_nuts,0,112
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00901.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00902.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00903.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00904.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00905.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00906.jpg,quality_nuts,0,91
sample_data\raw_candidates\nuts\quality_nuts\quality_nuts_00907.jpg,quality_nuts,0,91
